0MinReturn,LossAfter,0AveragePolicyStd,1AveragePolicyStd,1ProcessExecTime,1EnvExecTime,0Entropy,1PolicyExecTime,ComputeUpdatedDistTime,ItrTime,1Entropy,0ExplainedVariance,1Perplexity,1MinReturn,0AverageReturn,1StdReturn,0Perplexity,0PolicyExecTime,MeanKL,0StdReturn,0MaxReturn,1MaxReturn,0EnvExecTime,0NumTrajs,Time,LossBefore,0ProcessExecTime,MeanKLBefore,1NumTrajs,dLoss,1ExplainedVariance,1AverageReturn
-50.0,-0.004917114041745663,1.161012,1.1610703,0.4291419982910156,103.52571845054626,6.2565227,13.20229721069336,1.0374042987823486,236.66150069236755,6.2565327,0.9550421872881215,521.4079,-50.0,-47.685,9.05514736213608,521.4027,1.4692509174346924,0.007765989750623703,5.0065731793313475,-17.0,-7.0,106.54080867767334,800,12913.159487724304,-2.4437902812479706e-09,0.6154890060424805,0.0,800,0.0049171115979553814,0.8711440665885664,-43.9175
-50.0,-0.0033608111552894115,1.1585053,1.1588718,0.43483996391296387,104.8130316734314,6.245646,13.486921310424805,1.0364990234375,239.9217233657837,6.246515,0.9451924465912351,516.2106,-50.0,-47.21375,9.938529820853788,515.7623,1.5262455940246582,0.0065151662565767765,5.657787636302728,-13.0,-4.0,108.10814237594604,800,13153.084644079208,-3.038346907402456e-09,0.6328747272491455,0.0,800,0.003360808116942504,0.8547651405212421,-43.125
-50.0,-0.005555746611207724,1.171606,1.1720438,0.4447054862976074,104.63552045822144,6.28374,13.942551136016846,1.1099720001220703,241.09932231903076,6.285139,0.9481179077215706,536.5389,-50.0,-46.99875,10.162995375380234,535.7888,1.52236008644104,0.008948151022195816,5.4501145343469615,-19.0,-4.0,109.06315302848816,800,13394.187280416489,3.2737852428965653e-09,0.6323564052581787,0.0,800,0.0055557498849929665,0.8494226400371749,-42.395
-50.0,-0.003657728433609009,1.1679751,1.1678038,0.437103271484375,102.82434916496277,6.2702155,13.914496421813965,1.004582166671753,237.29883885383606,6.2697096,0.9440995894191154,528.3239,-50.0,-47.03875,9.082538191496912,528.5913,1.5315122604370117,0.008294719271361828,5.632472675255514,-11.0,-3.0,107.14194393157959,800,13631.489455461502,3.013014948649584e-09,0.6391255855560303,0.0,800,0.0036577314466239574,0.8489811467496852,-42.5
-50.0,-0.0028779401909559965,1.1768266,1.1773452,0.44144630432128906,104.92323088645935,6.3010178,13.859084844589233,1.026273250579834,238.64787459373474,6.3024693,0.9223682515208323,545.9183,-50.0,-46.3575,9.626523824179733,545.12646,1.4982414245605469,0.007886943407356739,6.833534499071472,-4.0,-4.0,106.40992879867554,800,13870.14085817337,2.352893435642045e-09,0.6282014846801758,0.0,800,0.002877942543849432,0.8490176287316489,-42.10625
-50.0,-0.006507477723062038,1.1836486,1.1834385,0.4410076141357422,102.62332129478455,6.3234353,13.889071226119995,0.9976484775543213,238.04587602615356,6.3226132,0.9388216251875798,557.02673,-50.0,-46.4975,9.05290621499527,557.48486,1.5585339069366455,0.007334156893193722,6.078650652077318,-12.0,-11.0,107.79508781433105,800,14108.19011092186,2.5853512664042455e-09,0.6422884464263916,0.0,800,0.006507480308413305,0.8535420012838209,-41.96625
-50.0,-0.0035490766167640686,1.1905345,1.1907896,0.45537614822387695,104.176109790802,6.343015,14.498505592346191,1.024691104888916,240.0321671962738,6.343503,0.969818569734826,568.7853,-50.0,-47.89375,9.335609246321313,568.5079,1.5645594596862793,0.006533554755151272,4.014967115369688,-19.0,-8.0,107.6926965713501,800,14348.225730419159,2.8356910153348736e-09,0.6435470581054688,0.0,800,0.003549079452455084,0.8392043545094047,-41.08
-50.0,-0.0027381600812077522,1.2079829,1.2082387,0.45125699043273926,104.36976671218872,6.3972526,16.023974418640137,1.0520861148834229,240.94384670257568,6.3976836,0.937812263812038,600.4526,-50.0,-46.685,9.36907012461749,600.1938,1.579359531402588,0.00888666883111,6.113573014203724,-15.0,-7.0,106.80788469314575,800,14589.17301940918,-2.7641653410626077e-09,0.6427559852600098,0.0,800,0.002738157317042411,0.8565152709029178,-42.305
-50.0,-0.005307880695909262,1.2126826,1.2130213,0.4481980800628662,102.94325661659241,6.4011617,14.419081211090088,0.9734535217285156,239.47990560531616,6.4025464,0.947147455305455,603.3795,-50.0,-46.60875,9.347992347958998,602.5446,1.5673270225524902,0.0056809489615261555,5.637878451820329,-11.0,-3.0,108.56282067298889,800,14828.65639948845,2.478063088062754e-09,0.6526196002960205,0.0,800,0.00530788317397235,0.8338967886907864,-41.09375
-50.0,-0.005803713575005531,1.2202319,1.2203107,0.44838571548461914,101.53349184989929,6.426301,14.231138706207275,1.0438835620880127,235.04629182815552,6.426209,0.9641620277484605,617.82733,-50.0,-47.53,9.2687509271746,617.88416,1.5647978782653809,0.00791215244680643,4.14898782837453,-18.0,-8.0,105.91490125656128,800,15063.706117630005,-2.264976872723423e-09,0.6408891677856445,0.0,800,0.005803711310028659,0.8461171784353481,-41.0725
-50.0,-0.004254208877682686,1.2320989,1.2320797,0.44716596603393555,101.1651074886322,6.465484,14.621067523956299,1.059011697769165,235.86705112457275,6.4652205,0.94506751534926,642.40594,-50.0,-46.42,8.277566728060851,642.5754,1.5872435569763184,0.006222972180694342,5.44367522910763,-12.0,-10.0,106.40568494796753,800,15299.57654452324,4.1872252887209527e-10,0.655287504196167,0.0,800,0.004254209296405215,0.862083688719619,-41.56625
-50.0,-0.003590195206925273,1.2547392,1.2556765,0.4440174102783203,100.92684125900269,6.534035,14.671133518218994,1.0218596458435059,234.02463293075562,6.536851,0.952636694065838,690.1099,-50.0,-46.875,8.131057741770132,688.1695,1.5629498958587646,0.00393054261803627,4.94766359001903,-17.0,-8.0,104.7654116153717,800,15533.60481929779,1.0430815933215598e-10,0.6501865386962891,0.0,800,0.0035901953112334323,0.8604396865643773,-41.28
-50.0,-0.0045456476509571075,1.2624358,1.2632207,0.4597291946411133,102.61049699783325,6.5538177,15.04293179512024,1.0550613403320312,236.66831851005554,6.555686,0.9410405906965655,703.2314,-50.0,-45.74875,8.740796499032568,701.9188,1.5755817890167236,0.00887069571763277,5.626555201675355,-16.0,-5.0,105.39165663719177,800,15770.276637077332,-2.478063310107359e-09,0.6474690437316895,0.0,800,0.0045456451728937974,0.8320495750442537,-39.46875
-50.0,-0.003653398249298334,1.2661133,1.2666235,0.4435770511627197,101.71333742141724,6.559377,14.697262525558472,1.003852128982544,233.95056056976318,6.5608563,0.9439218127555287,706.8768,-50.0,-46.14,8.525630383584549,705.832,1.558966875076294,0.008660474792122841,5.210124758583042,-17.0,-8.0,104.26905608177185,800,16004.230607032776,1.0281802076406166e-09,0.6339070796966553,0.0,800,0.0036533992774785418,0.853430250858414,-41.11125
-50.0,-0.0026877056807279587,1.2762561,1.2765368,0.4450957775115967,101.21627140045166,6.5868306,14.713900089263916,1.041703462600708,233.98950958251953,6.5873704,0.9605366260085124,725.8696,-50.0,-46.7125,8.36544221410321,725.4779,1.5204124450683594,0.009001843631267548,4.336166942127575,-19.0,-6.0,104.31040358543396,800,16238.224658727646,-9.775161791125697e-10,0.6353545188903809,0.0,800,0.0026877047032117796,0.8425856671555475,-39.74875
-50.0,-0.003796642180532217,1.2767069,1.2772257,0.4519820213317871,100.41900181770325,6.588194,14.941205501556396,1.086463451385498,235.1953682899475,6.5898767,0.9739775272896567,727.6911,-50.0,-47.59,8.01300807671501,726.4676,1.5832548141479492,0.004398355260491371,3.6030403827878477,-20.0,-7.0,106.09065794944763,800,16473.42352771759,1.7970800403332987e-09,0.6464340686798096,0.0,800,0.0037966439776122574,0.8425757775549604,-39.97875
-50.0,-0.005867456551641226,1.2809938,1.2816831,0.4497222900390625,100.11380743980408,6.5971165,15.068808794021606,1.0780997276306152,232.3954794406891,6.5993633,0.9666008674694473,734.6273,-50.0,-47.21375,7.843417224016583,732.9786,1.5213706493377686,0.005662259645760059,3.868857833715268,-20.0,-11.0,103.6318006515503,800,16705.822580337524,6.78003098109059e-10,0.6366608142852783,0.0,800,0.005867457229644324,0.8467502265526123,-40.0575
-50.0,-0.002641060622408986,1.281978,1.2821264,0.4455873966217041,99.41550803184509,6.6012354,15.007879495620728,0.9925415515899658,230.56122589111328,6.6021624,0.9750229358727918,736.68646,-50.0,-47.355,8.124807690031808,736.0039,1.5413670539855957,0.006584838032722473,3.3639968787143664,-24.0,-7.0,102.26822805404663,800,16936.387357234955,3.992020936038898e-09,0.6385269165039062,0.0,800,0.002641064614429922,0.8261530386840752,-39.4
-50.0,-0.0042897798120975494,1.2874372,1.2884027,0.44724440574645996,98.55072474479675,6.6171885,15.09778094291687,1.080737829208374,230.90505647659302,6.6198454,0.9678958381155619,749.82916,-50.0,-46.95875,8.430450388324457,747.83954,1.59983229637146,0.0035312592517584562,3.902825699092902,-24.0,-9.0,103.42610597610474,800,17167.296259641647,2.3096791146315354e-10,0.6439166069030762,0.0,800,0.004289780043065461,0.8239080387890956,-37.9975
-50.0,-0.006084750406444073,1.2851003,1.2858344,0.4478728771209717,99.77962946891785,6.600647,15.554128170013428,1.007943868637085,233.18076944351196,6.6028547,0.968503109351045,737.19666,-50.0,-47.0775,8.244360856822073,735.5709,1.6048712730407715,0.007032823283225298,3.8228253622157524,-21.0,-11.0,104.06575083732605,800,17400.480533838272,2.1010646000796385e-10,0.6506409645080566,0.0,800,0.006084750616550533,0.8340259230619922,-38.90375
-50.0,-0.0055581131018698215,1.286632,1.2862899,0.45406532287597656,98.75655341148376,6.6042924,15.534491062164307,1.1357390880584717,231.43046140670776,6.603561,0.9646560596895435,737.71747,-50.0,-46.4475,8.140828332393454,738.25726,1.594367265701294,0.0072646550834178925,4.01618522356726,-28.0,-9.0,103.41051816940308,800,17631.914493322372,2.4408104426498767e-09,0.6505439281463623,0.0,800,0.005558115542680264,0.8203056824050742,-39.14375
-50.0,-0.003531424794346094,1.2933447,1.2927222,0.45485448837280273,99.12451457977295,6.621353,15.246716260910034,2.893112897872925,234.31632590293884,6.6200595,0.9712612314484039,749.9897,-50.0,-46.9375,7.274479255417532,750.9606,1.5927636623382568,0.00857673678547144,3.604315989199615,-27.0,-11.0,104.38800740242004,800,17866.234356880188,-6.183981104967984e-10,0.6472430229187012,0.0,800,0.0035314241759479836,0.8315399899640494,-38.32125
-50.0,-0.009637298993766308,1.3069414,1.3076955,0.4475374221801758,99.88410782814026,6.657547,15.406014919281006,0.9833145141601562,233.77139401435852,6.659989,0.9684222745568328,780.54224,-50.0,-47.1475,7.901809523773653,778.6386,1.5770666599273682,0.00942073855549097,3.750432475062043,-24.0,-13.0,104.74953436851501,800,18100.009581804276,-1.9297003994722672e-09,0.6402161121368408,0.0,800,0.009637297064065908,0.825838114288169,-37.8625
-50.0,-0.0054377480410039425,1.3010275,1.3013337,0.45090389251708984,101.67845463752747,6.63462,15.527319431304932,1.0611464977264404,234.8134319782257,6.635364,0.9508472670740867,761.5563,-50.0,-45.945,8.009462762882414,760.99,1.5644762516021729,0.009866020642220974,4.952219199510458,-15.0,-12.0,103.9998071193695,800,18334.82786345482,-2.1055341914433257e-09,0.6458194255828857,0.0,800,0.005437745935469751,0.81634659638225,-37.5775
-50.0,-0.0033914074301719666,1.2963889,1.2981397,0.4452946186065674,98.91106605529785,6.604655,15.55774736404419,0.9924931526184082,230.88550782203674,6.609748,0.9728565062147213,742.29584,-50.0,-47.2525,8.290541956802342,738.5249,1.5578029155731201,0.006878143176436424,3.645030006735198,-25.0,-7.0,102.66778898239136,800,18565.71675658226,-1.5377998874299692e-09,0.6333622932434082,0.0,800,0.003391405892372079,0.8002357301781327,-38.05625
-50.0,-0.0031176412012428045,1.3067671,1.3075888,0.4363691806793213,97.12499856948853,6.6392055,15.463620662689209,0.9908604621887207,230.45888495445251,6.641183,0.9591310570666287,766.00055,-50.0,-46.22875,7.144941829714221,764.4873,1.5626423358917236,0.008536011911928654,4.18167710823062,-21.0,-10.0,104.12314939498901,800,18796.179051876068,2.001225851699928e-09,0.6357989311218262,0.0,800,0.0031176432024686562,0.8206838529562899,-36.8425
-50.0,-0.0023961798287928104,1.3065473,1.3066393,0.4540717601776123,99.86741757392883,6.638252,16.060856342315674,1.1251795291900635,233.85311889648438,6.639498,0.9712787754817508,764.7112,-50.0,-46.8,7.446440424793581,763.7586,1.5869388580322266,0.0077272155322134495,3.512121865767189,-26.0,-10.0,103.68286633491516,800,19030.035681009293,-1.3113021779531664e-09,0.6446480751037598,0.0,800,0.0023961785174906325,0.8107433159439401,-36.195
-50.0,-0.007675615139305592,1.3077357,1.3084702,0.4408690929412842,97.57131361961365,6.6383686,15.704355716705322,1.1326789855957031,231.71925520896912,6.640998,0.9850564045643676,765.8588,-50.0,-47.7675,6.9926558572190585,763.84784,1.5856521129608154,0.009269701316952705,2.626012899815993,-35.0,-10.0,104.78415942192078,800,19261.75856947899,3.834068618147057e-09,0.6410501003265381,0.0,800,0.00767561897337421,0.8145053096006185,-36.79625
-50.0,-3.944996205973439e-05,1.3020293,1.3019785,0.4461674690246582,100.21947765350342,6.620345,16.091658353805542,1.0075280666351318,233.90457820892334,6.6203265,0.9827408902501327,750.19,-50.0,-47.66875,7.74781259453273,750.204,1.5561282634735107,0.00893730204552412,2.8011646573345166,-31.0,-9.0,103.66487193107605,800,19495.66665816307,-2.019107325779146e-09,0.6330912113189697,0.0,800,3.944794295240861e-05,0.8063433299204541,-36.92
-50.0,-0.0105555709451437,1.3136541,1.3144709,0.44860219955444336,98.99123120307922,6.6537685,16.056047439575195,0.9909427165985107,233.30912470817566,6.6560826,0.9840248939329794,777.4992,-50.0,-48.105,7.879569210147215,775.7021,1.5603795051574707,0.009461425244808197,2.830896501110558,-25.0,-10.0,104.69850897789001,800,19728.979786396027,-8.47876102660905e-10,0.6394200325012207,0.0,800,0.010555570097267597,0.8291802508768371,-37.84625
-50.0,-0.005036379210650921,1.3284289,1.3290691,0.4526188373565674,100.9223415851593,6.6824117,16.304717302322388,1.1382074356079102,236.63228344917297,6.6845336,0.9804065584147238,799.9375,-50.0,-47.39625,7.596913847082906,798.2419,1.5984716415405273,0.0052917818538844585,3.10148930958983,-29.0,-7.0,105.11883425712585,800,19965.61557006836,2.633035123267291e-09,0.6573777198791504,0.0,800,0.005036381843686044,0.7926974740113993,-34.88
-50.0,-0.006033562123775482,1.3281821,1.3278887,0.4452998638153076,100.07597470283508,6.6813045,15.746623992919922,1.0954134464263916,236.09305047988892,6.681203,0.981037829366761,797.2776,-50.0,-47.3525,7.828682839405362,797.3586,1.5510873794555664,0.009543664753437042,2.976280186743177,-28.0,-7.0,106.69392704963684,800,20201.71343398094,1.5020369392715338e-09,0.6401591300964355,0.0,800,0.0060335636258124214,0.7954464086240414,-35.435
-50.0,-0.004828093573451042,1.3370326,1.3379015,0.4433112144470215,99.82185888290405,6.712549,15.766681432723999,1.0564770698547363,231.83737897872925,6.7159963,0.9770490537983025,825.5058,-50.0,-47.25125,8.20834331640679,822.6651,1.514744758605957,0.007485374342650175,3.1193947229390515,-28.0,-7.0,102.55767297744751,800,20433.55519270897,8.314847699253392e-10,0.6235721111297607,0.0,800,0.004828094404935812,0.7895349260593559,-34.91
-50.0,-0.0034007560461759567,1.3505175,1.3506422,0.44136881828308105,98.16970205307007,6.737879,15.77174186706543,1.0602385997772217,229.45967888832092,6.7390633,0.9674753171792283,844.76904,-50.0,-46.23625,7.46969282751975,843.76904,1.5186285972595215,0.00526193855330348,3.5854478015305147,-24.0,-8.0,102.12903118133545,800,20663.01839375496,-2.324581194201869e-09,0.6358613967895508,0.0,800,0.0034007537215947625,0.7948299309268331,-34.91375
-50.0,-0.004655490629374981,1.3584039,1.3577712,0.4515349864959717,98.5343849658966,6.758576,16.00925326347351,1.0720064640045166,229.67559552192688,6.7573195,0.9670652843454293,860.33295,-50.0,-46.11375,7.4707659413208765,861.4146,1.5074942111968994,0.00762953283265233,3.691315610659701,-26.0,-8.0,101.44666814804077,800,20892.697370052338,-7.495286058478712e-10,0.625499963760376,0.0,800,0.004655489879846375,0.7925896336629565,-35.0875
-50.0,-0.0062569985166192055,1.3699822,1.37047,0.4341928958892822,97.10223746299744,6.7905345,15.849631309509277,1.0586578845977783,227.2842833995819,6.791957,0.9821727830157396,890.6548,-50.0,-47.25125,7.421249473639867,889.3888,1.496262788772583,0.007929855026304722,2.805017546736562,-33.0,-8.0,100.73236012458801,800,21119.986021518707,-2.0116561194605254e-10,0.6232457160949707,0.0,800,0.0062569983154535935,0.7951826712575666,-34.9925
-50.0,-0.0006461450830101967,1.3719077,1.3723919,0.4441256523132324,97.31705379486084,6.793661,15.787686347961426,3.0060057640075684,229.89716792106628,6.795901,0.9762623294941102,894.1744,-50.0,-47.06625,7.872794830141327,892.17395,1.550490379333496,0.004154416266828775,3.132389014394604,-24.0,-10.0,101.42014479637146,800,21349.886723041534,3.840029183521665e-09,0.6247761249542236,0.0,800,0.0006461489230393802,0.7785633134161117,-34.98125
-50.0,-0.004912477917969227,1.3803297,1.380535,0.4327123165130615,96.99068069458008,6.811905,16.174576997756958,1.0476558208465576,226.69666004180908,6.8129673,0.9824923887581738,909.56573,-50.0,-47.3975,7.520046542409163,908.6,1.5490422248840332,0.006434362847357988,2.691095269588202,-34.0,-12.0,100.19831466674805,800,21576.586814165115,-9.52184331382e-10,0.6311206817626953,0.0,800,0.0049124769657848955,0.7850558640885194,-34.42
-50.0,-0.006751162000000477,1.3792892,1.379714,0.4486103057861328,98.58657383918762,6.813217,16.123624801635742,1.1945600509643555,229.72832226753235,6.815312,0.9871762276678228,911.70087,-50.0,-48.06125,7.238756799340616,909.793,1.4922850131988525,0.008157316595315933,2.404682606395281,-30.0,-5.0,101.47620129585266,800,21806.318531274796,-1.3858088288021264e-10,0.6169643402099609,0.0,800,0.006751161861419594,0.7928547019128576,-33.52
-50.0,-0.006538757123053074,1.366827,1.3677117,0.4375579357147217,97.45218539237976,6.7805057,15.95727014541626,1.036177396774292,227.50562715530396,6.7836127,0.9799471640304801,883.2539,-48.0,-47.27,7.640803295465733,880.51385,1.4597382545471191,0.009000446647405624,2.8385031266496785,-33.0,-9.0,100.81293177604675,800,22033.82756614685,5.811453540616185e-10,0.6141097545623779,0.0,800,0.006538757704198428,0.7813024530417042,-33.725
-50.0,-0.0058457818813622,1.3806782,1.3814625,0.4371802806854248,97.66141605377197,6.822349,16.133219242095947,1.0166997909545898,228.39052963256836,6.8247523,0.9829395034001033,920.34845,-50.0,-47.21625,7.233031435712139,918.1393,1.4865963459014893,0.007008561864495277,2.767125934521232,-33.0,-10.0,100.88750267028809,800,22262.221470594406,-3.7223102378192152e-09,0.617415189743042,0.0,800,0.005845778159051962,0.7890822931909227,-34.1525
-50.0,-0.006209630519151688,1.388342,1.3894039,0.4416947364807129,98.99230980873108,6.847574,16.287744522094727,0.9802029132843018,230.16772031784058,6.8510017,0.9737157623270105,944.8269,-50.0,-46.47375,7.962450058713084,941.59406,1.53519606590271,0.00841287337243557,3.264860018055904,-29.0,-6.0,101.28763151168823,800,22492.39392900467,-3.2970681740351893e-09,0.6236860752105713,0.0,800,0.006209627222083514,0.7590145571184849,-33.75375
-50.0,-0.005587780382484198,1.3919142,1.3924283,0.4307858943939209,97.45892763137817,6.8517146,16.355297327041626,1.0624432563781738,228.92413139343262,6.853228,0.9780384102197145,946.93274,-50.0,-46.9425,7.764170512681957,945.5007,1.533954381942749,0.005544972140341997,3.015658095673314,-29.0,-7.0,101.64597582817078,800,22721.321561336517,1.832842350113495e-10,0.6233580112457275,0.0,800,0.005587780565768433,0.7693605109060928,-33.0125
-50.0,-0.002103129867464304,1.4035106,1.4045501,0.4303302764892578,97.264963388443,6.883461,16.148387670516968,1.0001506805419922,226.96811413764954,6.886862,0.9763103033662439,979.3233,-50.0,-46.635,6.931431580128307,975.9985,1.4866414070129395,0.006518475245684385,3.183830240449387,-28.0,-7.0,100.10761165618896,800,22948.294120311737,-1.4603114550926222e-10,0.6148521900177002,0.0,800,0.0021031297214331585,0.7951139471832944,-33.5725
-50.0,-0.001987891737371683,1.4315268,1.4315141,0.4388096332550049,97.83418464660645,6.959211,16.918259859085083,1.0200035572052002,228.3253231048584,6.9594874,0.9739166159416719,1053.0936,-50.0,-46.33125,7.970068126277215,1052.8025,1.504455327987671,0.008331941440701485,3.255998070868593,-32.0,-2.0,100.26588702201843,800,23176.62280344963,-1.1861326365547598e-09,0.6192488670349121,0.0,800,0.0019878905512390466,0.7715721568066557,-33.78375
-50.0,-0.0031197047792375088,1.4358348,1.4364517,0.4294240474700928,95.91217017173767,6.968429,16.534491777420044,1.0285000801086426,225.45788526535034,6.971217,0.9708617297148242,1065.5189,-50.0,-46.0975,7.23384395999112,1062.5522,1.4624531269073486,0.006705142091959715,3.298938276173108,-30.0,-11.0,99.83602356910706,800,23402.085263490677,3.859401687122954e-10,0.6211237907409668,0.0,800,0.0031197051651776775,0.7811757247214361,-33.53875
-50.0,-0.0019388161599636078,1.458943,1.4589081,0.4301280975341797,96.26172971725464,7.0237885,16.23741054534912,1.009697675704956,225.7310471534729,7.0234118,0.9728182472149272,1122.6101,-50.0,-46.0875,7.287771328568152,1123.0331,1.5000464916229248,0.005811649840325117,3.2503605569228777,-30.0,-8.0,99.6052393913269,800,23627.819715738297,-1.1906026164965056e-09,0.6166121959686279,0.0,800,0.0019388149693609913,0.7745785365149571,-33.23375
-50.0,-0.007123990915715694,1.4630893,1.4629431,0.43607568740844727,97.50860810279846,7.033936,16.612520456314087,1.0610978603363037,228.43266201019287,7.0342383,0.9792682050409834,1134.8302,-49.0,-46.9825,7.258421724968866,1134.4872,1.4661047458648682,0.007384707685559988,3.060995548837012,-31.0,-7.0,100.84098625183105,800,23856.25573158264,1.6354025911269332e-09,0.6154739856719971,0.0,800,0.0071239925511182856,0.7767221289366265,-32.93625
-50.0,-0.007390076760202646,1.4380232,1.4387648,0.43050599098205566,97.29576325416565,6.9663463,16.73115038871765,1.0511195659637451,229.04284977912903,6.9692373,0.9873057359964764,1063.4114,-50.0,-47.6475,7.840125058792111,1060.3414,1.4893300533294678,0.006723043974488974,2.2925408938555494,-38.0,-10.0,101.71227979660034,800,24085.303422689438,1.1652707687659358e-09,0.6092212200164795,0.0,800,0.007390077925473415,0.7677704048962097,-32.77375
-50.0,-0.004351121373474598,1.4385982,1.4394832,0.42709994316101074,96.36577773094177,6.9602494,16.56886100769043,1.0314409732818604,225.72880101203918,6.9626627,0.9807844799603621,1056.4427,-50.0,-47.23375,7.553360075986051,1053.8964,1.4583120346069336,0.007527656387537718,2.907595387515258,-28.0,-9.0,99.6858320236206,800,24311.036472320557,1.7002225183304631e-09,0.6103789806365967,0.0,800,0.004351123073697116,0.75591740305496,-31.63875
-50.0,-0.007562160491943359,1.4309881,1.4313043,0.4279758930206299,97.35476589202881,6.9392986,16.496701955795288,1.0239226818084717,228.42789244651794,6.9407015,0.9847849751132927,1033.495,-50.0,-47.56,7.660009689125726,1032.0461,1.4743852615356445,0.006730022374540567,2.5325678668102856,-30.0,-7.0,101.2085120677948,800,24539.468696832657,1.7553565268002558e-09,0.6105489730834961,0.0,800,0.007562162247299886,0.7764902385654803,-33.20125
-50.0,-0.004542835056781769,1.4362925,1.4368708,0.44004273414611816,97.18545126914978,6.9465938,16.69644570350647,1.0296671390533447,227.69260668754578,6.948788,0.9797749829325075,1041.8864,-49.0,-46.9175,7.384150149983409,1039.6025,1.489330530166626,0.005623446311801672,2.949270036805718,-30.0,-10.0,100.43207168579102,800,24767.16469836235,-4.38839270477942e-10,0.6214847564697266,0.0,800,0.004542834617942498,0.7503266131027131,-31.32875
-50.0,-0.007526105735450983,1.4674002,1.4688044,0.42591333389282227,95.80274033546448,7.0169063,18.605645895004272,1.002453327178955,228.14815497398376,7.0208893,0.9724696391875844,1119.782,-50.0,-46.26375,7.341048545677927,1115.3307,1.5148344039916992,0.008063719607889652,3.2255520360862264,-21.0,-4.0,100.43984317779541,800,24995.316309452057,1.6301869854018491e-09,0.6265814304351807,0.0,800,0.0075261073656379684,0.7459946996303715,-30.8225
-50.0,-0.005387450102716684,1.4731292,1.4735683,0.438124418258667,97.45764255523682,7.0328374,17.106615781784058,1.0382213592529297,227.27646112442017,7.0348616,0.9807412501487669,1135.5377,-49.0,-46.975,8.242247778215601,1133.2415,1.4604170322418213,0.00955203827470541,2.8061316790200705,-31.0,-8.0,99.50291347503662,800,25222.59618139267,1.0013578854994876e-09,0.6288528442382812,0.0,800,0.00538745110407457,0.7528662479940227,-32.28125
-50.0,-0.005262168124318123,1.4701962,1.4699268,0.435321569442749,96.96600842475891,7.0260158,16.839012384414673,1.0139434337615967,225.94600820541382,7.025638,0.9734356971290503,1125.1123,-49.0,-46.09375,7.02335111876802,1125.5372,1.4602768421173096,0.009287661872804165,3.246145550880305,-29.0,-7.0,98.81814765930176,800,25448.54549217224,6.243586536669454e-09,0.6146812438964844,0.0,800,0.0052621743679046595,0.7582296857808876,-30.50625
-50.0,-0.005943969823420048,1.4784662,1.4790988,0.44303250312805176,95.97216987609863,7.0421205,17.2018780708313,1.0254497528076172,226.95502972602844,7.0441275,0.9772015894508995,1146.1084,-50.0,-46.14625,7.029117565526985,1143.8104,1.4728689193725586,0.00668780691921711,2.950400131761792,-29.0,-8.0,100.42941403388977,800,25675.50507068634,-4.261732355903547e-10,0.6096763610839844,0.0,800,0.005943969397246812,0.7603373766665478,-30.8225
-50.0,-0.006652633659541607,1.47818,1.4790306,0.4401576519012451,97.03701877593994,7.051933,17.405615091323853,1.0580165386199951,227.39571714401245,7.0545382,0.9638377433124068,1158.1025,-50.0,-45.21125,7.815886765908267,1155.0891,1.506052017211914,0.006626605987548828,3.652276473310858,-25.0,-8.0,99.3061351776123,800,25902.90415406227,-1.175701536126894e-09,0.6222200393676758,0.0,800,0.006652632483840071,0.7487194613970778,-31.94375
-50.0,-0.00399372773244977,1.4803053,1.4807228,0.43378472328186035,96.55915641784668,7.0610666,17.502406358718872,1.0112440586090088,226.74471497535706,7.0617595,0.972241207262601,1166.4957,-50.0,-45.94625,7.301171887957439,1165.6879,1.5206701755523682,0.008022506721317768,3.2643316218638083,-32.0,-6.0,99.34443092346191,800,26129.65263080597,1.7598271728758164e-09,0.6186294555664062,0.0,800,0.003993729492276943,0.7544057741628631,-31.44625
-50.0,-0.0030905259773135185,1.5004556,1.4993267,0.42754030227661133,96.27230525016785,7.1042,17.14661192893982,1.0068461894989014,225.51086163520813,7.102203,0.9665299711908305,1214.6399,-49.0,-45.4225,7.5183238657296485,1217.0679,1.4883899688720703,0.007937164045870304,3.582107445345547,-28.0,-5.0,98.79394483566284,800,26355.168028354645,-9.074806461839557e-10,0.6164407730102539,0.0,800,0.0030905250698328723,0.7459874501910321,-30.6575
-50.0,-0.003715919330716133,1.5073286,1.5070269,0.43792104721069336,97.32401013374329,7.1167307,17.590481758117676,1.0283174514770508,228.5460159778595,7.1170564,0.9640529307854518,1232.8162,-50.0,-44.85125,8.214346824306848,1232.4147,1.540342092514038,0.0076703461818397045,3.6182348510703397,-30.0,-9.0,100.02412271499634,800,26583.718688964844,2.1833925778480534e-09,0.6413826942443848,0.0,800,0.003715921514108711,0.7443483239018992,-30.7775
-50.0,-0.005234291311353445,1.5149696,1.5157706,0.43314671516418457,98.10366988182068,7.1276875,17.468914031982422,1.0169563293457031,229.3212206363678,7.1303515,0.9726702801590432,1249.316,-50.0,-45.8475,7.955697545627285,1245.9922,1.5273041725158691,0.006478568073362112,3.2824143172366282,-28.0,-6.0,100.19860982894897,800,26813.043231725693,2.6404858299855505e-09,0.6353716850280762,0.0,800,0.005234293951839275,0.7258021978705691,-29.81125
